%t , vf , sr , u_s
1.037600e+01 , 2.563471e+01 , 5.892666e-03 , 1.200000e+01
1.037700e+01 , 2.563519e+01 , 5.888409e-03 , 1.200000e+01
1.037800e+01 , 2.563567e+01 , 5.884155e-03 , 1.200000e+01
1.037900e+01 , 2.563615e+01 , 5.879905e-03 , 1.200000e+01
1.038000e+01 , 2.563663e+01 , 5.875657e-03 , 1.200000e+01
1.038100e+01 , 2.563711e+01 , 5.871413e-03 , 1.200000e+01
1.038200e+01 , 2.563759e+01 , 5.867172e-03 , 1.200000e+01
1.038300e+01 , 2.563807e+01 , 5.862934e-03 , 1.200000e+01
1.038400e+01 , 2.563855e+01 , 5.858699e-03 , 1.200000e+01
1.038500e+01 , 2.563902e+01 , 5.854468e-03 , 1.200000e+01
1.038600e+01 , 2.563950e+01 , 5.850239e-03 , 1.200000e+01
1.038700e+01 , 2.563998e+01 , 5.846014e-03 , 1.200000e+01
1.038800e+01 , 2.564046e+01 , 5.841792e-03 , 1.200000e+01
1.038900e+01 , 2.564093e+01 , 5.837573e-03 , 1.200000e+01
1.039000e+01 , 2.564141e+01 , 5.833357e-03 , 1.200000e+01
1.039100e+01 , 2.564189e+01 , 5.829144e-03 , 1.200000e+01
1.039200e+01 , 2.564236e+01 , 5.824935e-03 , 1.200000e+01
1.039300e+01 , 2.564284e+01 , 5.820728e-03 , 1.200000e+01
1.039400e+01 , 2.564331e+01 , 5.816525e-03 , 1.200000e+01
1.039500e+01 , 2.564379e+01 , 5.812325e-03 , 1.200000e+01
1.039600e+01 , 2.564426e+01 , 5.808128e-03 , 1.200000e+01
1.039700e+01 , 2.564474e+01 , 5.803934e-03 , 1.200000e+01
1.039800e+01 , 2.564521e+01 , 5.799743e-03 , 1.200000e+01
1.039900e+01 , 2.564569e+01 , 5.795556e-03 , 1.200000e+01
1.040000e+01 , 2.564616e+01 , 5.791371e-03 , 1.200000e+01
1.040100e+01 , 2.564663e+01 , 5.787190e-03 , 1.200000e+01
1.040200e+01 , 2.564710e+01 , 5.783012e-03 , 1.200000e+01
1.040300e+01 , 2.564758e+01 , 5.778837e-03 , 1.200000e+01
1.040400e+01 , 2.564805e+01 , 5.774665e-03 , 1.200000e+01
1.040500e+01 , 2.564852e+01 , 5.770496e-03 , 1.200000e+01
1.040600e+01 , 2.564899e+01 , 5.766330e-03 , 1.200000e+01
1.040700e+01 , 2.564946e+01 , 5.762168e-03 , 1.200000e+01
1.040800e+01 , 2.564993e+01 , 5.758008e-03 , 1.200000e+01
1.040900e+01 , 2.565040e+01 , 5.753852e-03 , 1.200000e+01
1.041000e+01 , 2.565087e+01 , 5.749698e-03 , 1.200000e+01
1.041100e+01 , 2.565134e+01 , 5.745548e-03 , 1.200000e+01
1.041200e+01 , 2.565181e+01 , 5.741401e-03 , 1.200000e+01
1.041300e+01 , 2.565228e+01 , 5.737257e-03 , 1.200000e+01
1.041400e+01 , 2.565275e+01 , 5.733116e-03 , 1.200000e+01
1.041500e+01 , 2.565322e+01 , 5.728978e-03 , 1.200000e+01
1.041600e+01 , 2.565368e+01 , 5.724843e-03 , 1.200000e+01
1.041700e+01 , 2.565415e+01 , 5.720712e-03 , 1.200000e+01
1.041800e+01 , 2.565462e+01 , 5.716583e-03 , 1.200000e+01
1.041900e+01 , 2.565509e+01 , 5.712457e-03 , 1.200000e+01
1.042000e+01 , 2.565555e+01 , 5.708335e-03 , 1.200000e+01
1.042100e+01 , 2.565602e+01 , 5.704216e-03 , 1.200000e+01
1.042200e+01 , 2.565649e+01 , 5.700099e-03 , 1.200000e+01
1.042300e+01 , 2.565695e+01 , 5.695986e-03 , 1.200000e+01
1.042400e+01 , 2.565742e+01 , 5.691876e-03 , 1.200000e+01
1.042500e+01 , 2.565788e+01 , 5.687769e-03 , 1.200000e+01
1.042600e+01 , 2.565835e+01 , 5.683665e-03 , 1.200000e+01
1.042700e+01 , 2.565881e+01 , 5.679564e-03 , 1.200000e+01
1.042800e+01 , 2.565927e+01 , 5.675466e-03 , 1.200000e+01
1.042900e+01 , 2.565974e+01 , 5.671371e-03 , 1.200000e+01
1.043000e+01 , 2.566020e+01 , 5.667279e-03 , 1.200000e+01
1.043100e+01 , 2.566066e+01 , 5.663190e-03 , 1.200000e+01
1.043200e+01 , 2.566113e+01 , 5.659104e-03 , 1.200000e+01
1.043300e+01 , 2.566159e+01 , 5.655022e-03 , 1.200000e+01
1.043400e+01 , 2.566205e+01 , 5.650942e-03 , 1.200000e+01
1.043500e+01 , 2.566251e+01 , 5.646865e-03 , 1.200000e+01
1.043600e+01 , 2.566297e+01 , 5.642792e-03 , 1.200000e+01
1.043700e+01 , 2.566343e+01 , 5.638721e-03 , 1.200000e+01
1.043800e+01 , 2.566389e+01 , 5.634654e-03 , 1.200000e+01
1.043900e+01 , 2.566435e+01 , 5.630589e-03 , 1.200000e+01
1.044000e+01 , 2.566481e+01 , 5.626528e-03 , 1.200000e+01
1.044100e+01 , 2.566527e+01 , 5.622469e-03 , 1.200000e+01
1.044200e+01 , 2.566573e+01 , 5.618414e-03 , 1.200000e+01
1.044300e+01 , 2.566619e+01 , 5.614362e-03 , 1.200000e+01
1.044400e+01 , 2.566665e+01 , 5.610312e-03 , 1.200000e+01
1.044500e+01 , 2.566711e+01 , 5.606266e-03 , 1.200000e+01
1.044600e+01 , 2.566757e+01 , 5.602223e-03 , 1.200000e+01
1.044700e+01 , 2.566803e+01 , 5.598182e-03 , 1.200000e+01
1.044800e+01 , 2.566848e+01 , 5.594145e-03 , 1.200000e+01
1.044900e+01 , 2.566894e+01 , 5.590111e-03 , 1.200000e+01
1.045000e+01 , 2.566940e+01 , 5.586079e-03 , 1.200000e+01
1.045100e+01 , 2.566985e+01 , 5.582051e-03 , 1.200000e+01
1.045200e+01 , 2.567031e+01 , 5.578026e-03 , 1.200000e+01
1.045300e+01 , 2.567076e+01 , 5.574003e-03 , 1.200000e+01
1.045400e+01 , 2.567122e+01 , 5.569984e-03 , 1.200000e+01
1.045500e+01 , 2.567168e+01 , 5.565967e-03 , 1.200000e+01
1.045600e+01 , 2.567213e+01 , 5.561954e-03 , 1.200000e+01
1.045700e+01 , 2.567258e+01 , 5.557944e-03 , 1.200000e+01
1.045800e+01 , 2.567304e+01 , 5.553936e-03 , 1.200000e+01
1.045900e+01 , 2.567349e+01 , 5.549932e-03 , 1.200000e+01
1.046000e+01 , 2.567395e+01 , 5.545930e-03 , 1.200000e+01
1.046100e+01 , 2.567440e+01 , 5.541932e-03 , 1.200000e+01
1.046200e+01 , 2.567485e+01 , 5.537936e-03 , 1.200000e+01
1.046300e+01 , 2.567530e+01 , 5.533944e-03 , 1.200000e+01
1.046400e+01 , 2.567576e+01 , 5.529954e-03 , 1.200000e+01
1.046500e+01 , 2.567621e+01 , 5.525968e-03 , 1.200000e+01
1.046600e+01 , 2.567666e+01 , 5.521984e-03 , 1.200000e+01
1.046700e+01 , 2.567711e+01 , 5.518003e-03 , 1.200000e+01
1.046800e+01 , 2.567756e+01 , 5.514026e-03 , 1.200000e+01
1.046900e+01 , 2.567801e+01 , 5.510051e-03 , 1.200000e+01
1.047000e+01 , 2.567846e+01 , 5.506079e-03 , 1.200000e+01
1.047100e+01 , 2.567891e+01 , 5.502110e-03 , 1.200000e+01
1.047200e+01 , 2.567936e+01 , 5.498144e-03 , 1.200000e+01
1.047300e+01 , 2.567981e+01 , 5.494182e-03 , 1.200000e+01
1.047400e+01 , 2.568026e+01 , 5.490222e-03 , 1.200000e+01
1.047500e+01 , 2.568071e+01 , 5.486264e-03 , 1.200000e+01
1.047600e+01 , 2.568116e+01 , 5.482310e-03 , 1.200000e+01
1.047700e+01 , 2.568161e+01 , 5.478359e-03 , 1.200000e+01
1.047800e+01 , 2.568205e+01 , 5.474411e-03 , 1.200000e+01
1.047900e+01 , 2.568250e+01 , 5.470466e-03 , 1.200000e+01
1.048000e+01 , 2.568295e+01 , 5.466523e-03 , 1.200000e+01
1.048100e+01 , 2.568339e+01 , 5.462584e-03 , 1.200000e+01
1.048200e+01 , 2.568384e+01 , 5.458647e-03 , 1.200000e+01
1.048300e+01 , 2.568429e+01 , 5.454714e-03 , 1.200000e+01
1.048400e+01 , 2.568473e+01 , 5.450783e-03 , 1.200000e+01
1.048500e+01 , 2.568518e+01 , 5.446855e-03 , 1.200000e+01
1.048600e+01 , 2.568562e+01 , 5.442930e-03 , 1.200000e+01
1.048700e+01 , 2.568607e+01 , 5.439008e-03 , 1.200000e+01
1.048800e+01 , 2.568651e+01 , 5.435089e-03 , 1.200000e+01
1.048900e+01 , 2.568696e+01 , 5.431173e-03 , 1.200000e+01
1.049000e+01 , 2.568740e+01 , 5.427260e-03 , 1.200000e+01
1.049100e+01 , 2.568784e+01 , 5.423350e-03 , 1.200000e+01
1.049200e+01 , 2.568829e+01 , 5.419442e-03 , 1.200000e+01
1.049300e+01 , 2.568873e+01 , 5.415538e-03 , 1.200000e+01
1.049400e+01 , 2.568917e+01 , 5.411636e-03 , 1.200000e+01
1.049500e+01 , 2.568962e+01 , 5.407737e-03 , 1.200000e+01
1.049600e+01 , 2.569006e+01 , 5.403842e-03 , 1.200000e+01
1.049700e+01 , 2.569050e+01 , 5.399949e-03 , 1.200000e+01
1.049800e+01 , 2.569094e+01 , 5.396059e-03 , 1.200000e+01
1.049900e+01 , 2.569138e+01 , 5.392171e-03 , 1.200000e+01
1.050000e+01 , 2.569182e+01 , 5.388287e-03 , 1.200000e+01
1.050100e+01 , 2.569226e+01 , 5.384406e-03 , 1.200000e+01
1.050200e+01 , 2.569270e+01 , 5.380527e-03 , 1.200000e+01
1.050300e+01 , 2.569314e+01 , 5.376652e-03 , 1.200000e+01
1.050400e+01 , 2.569358e+01 , 5.372779e-03 , 1.200000e+01
1.050500e+01 , 2.569402e+01 , 5.368909e-03 , 1.200000e+01
1.050600e+01 , 2.569446e+01 , 5.365042e-03 , 1.200000e+01
1.050700e+01 , 2.569490e+01 , 5.361178e-03 , 1.200000e+01
1.050800e+01 , 2.569534e+01 , 5.357316e-03 , 1.200000e+01
1.050900e+01 , 2.569578e+01 , 5.353458e-03 , 1.200000e+01
1.051000e+01 , 2.569621e+01 , 5.349602e-03 , 1.200000e+01
1.051100e+01 , 2.569665e+01 , 5.345750e-03 , 1.200000e+01
1.051200e+01 , 2.569709e+01 , 5.341900e-03 , 1.200000e+01
1.051300e+01 , 2.569752e+01 , 5.338053e-03 , 1.200000e+01
1.051400e+01 , 2.569796e+01 , 5.334209e-03 , 1.200000e+01
1.051500e+01 , 2.569840e+01 , 5.330367e-03 , 1.200000e+01
1.051600e+01 , 2.569883e+01 , 5.326529e-03 , 1.200000e+01
1.051700e+01 , 2.569927e+01 , 5.322693e-03 , 1.200000e+01
1.051800e+01 , 2.569970e+01 , 5.318861e-03 , 1.200000e+01
1.051900e+01 , 2.570014e+01 , 5.315031e-03 , 1.200000e+01
1.052000e+01 , 2.570057e+01 , 5.311204e-03 , 1.200000e+01
1.052100e+01 , 2.570101e+01 , 5.307379e-03 , 1.200000e+01
1.052200e+01 , 2.570144e+01 , 5.303558e-03 , 1.200000e+01
1.052300e+01 , 2.570187e+01 , 5.299739e-03 , 1.200000e+01
1.052400e+01 , 2.570231e+01 , 5.295924e-03 , 1.200000e+01
1.052500e+01 , 2.570274e+01 , 5.292111e-03 , 1.200000e+01
1.052600e+01 , 2.570317e+01 , 5.288300e-03 , 1.200000e+01
1.052700e+01 , 2.570360e+01 , 5.284493e-03 , 1.200000e+01
1.052800e+01 , 2.570404e+01 , 5.280689e-03 , 1.200000e+01
1.052900e+01 , 2.570447e+01 , 5.276887e-03 , 1.200000e+01
1.053000e+01 , 2.570490e+01 , 5.273088e-03 , 1.200000e+01
1.053100e+01 , 2.570533e+01 , 5.269292e-03 , 1.200000e+01
1.053200e+01 , 2.570576e+01 , 5.265499e-03 , 1.200000e+01
1.053300e+01 , 2.570619e+01 , 5.261709e-03 , 1.200000e+01
1.053400e+01 , 2.570662e+01 , 5.257921e-03 , 1.200000e+01
1.053500e+01 , 2.570705e+01 , 5.254136e-03 , 1.200000e+01
1.053600e+01 , 2.570748e+01 , 5.250354e-03 , 1.200000e+01
1.053700e+01 , 2.570791e+01 , 5.246575e-03 , 1.200000e+01
1.053800e+01 , 2.570834e+01 , 5.242799e-03 , 1.200000e+01
1.053900e+01 , 2.570877e+01 , 5.239025e-03 , 1.200000e+01
1.054000e+01 , 2.570920e+01 , 5.235254e-03 , 1.200000e+01
1.054100e+01 , 2.570963e+01 , 5.231486e-03 , 1.200000e+01
1.054200e+01 , 2.571005e+01 , 5.227721e-03 , 1.200000e+01
1.054300e+01 , 2.571048e+01 , 5.223959e-03 , 1.200000e+01
1.054400e+01 , 2.571091e+01 , 5.220199e-03 , 1.200000e+01
1.054500e+01 , 2.571134e+01 , 5.216442e-03 , 1.200000e+01
1.054600e+01 , 2.571176e+01 , 5.212688e-03 , 1.200000e+01
1.054700e+01 , 2.571219e+01 , 5.208937e-03 , 1.200000e+01
1.054800e+01 , 2.571261e+01 , 5.205188e-03 , 1.200000e+01
1.054900e+01 , 2.571304e+01 , 5.201442e-03 , 1.200000e+01
1.055000e+01 , 2.571346e+01 , 5.197699e-03 , 1.200000e+01
1.055100e+01 , 2.571389e+01 , 5.193959e-03 , 1.200000e+01
1.055200e+01 , 2.571431e+01 , 5.190222e-03 , 1.200000e+01
1.055300e+01 , 2.571474e+01 , 5.186487e-03 , 1.200000e+01
1.055400e+01 , 2.571516e+01 , 5.182755e-03 , 1.200000e+01
1.055500e+01 , 2.571559e+01 , 5.179026e-03 , 1.200000e+01
1.055600e+01 , 2.571601e+01 , 5.175299e-03 , 1.200000e+01
1.055700e+01 , 2.571643e+01 , 5.171576e-03 , 1.200000e+01
1.055800e+01 , 2.571686e+01 , 5.167855e-03 , 1.200000e+01
1.055900e+01 , 2.571728e+01 , 5.164137e-03 , 1.200000e+01
1.056000e+01 , 2.571770e+01 , 5.160421e-03 , 1.200000e+01
1.056100e+01 , 2.571812e+01 , 5.156708e-03 , 1.200000e+01
1.056200e+01 , 2.571855e+01 , 5.152999e-03 , 1.200000e+01
1.056300e+01 , 2.571897e+01 , 5.149291e-03 , 1.200000e+01
1.056400e+01 , 2.571939e+01 , 5.145587e-03 , 1.200000e+01
1.056500e+01 , 2.571981e+01 , 5.141885e-03 , 1.200000e+01
1.056600e+01 , 2.572023e+01 , 5.138186e-03 , 1.200000e+01
1.056700e+01 , 2.572065e+01 , 5.134490e-03 , 1.200000e+01
1.056800e+01 , 2.572107e+01 , 5.130797e-03 , 1.200000e+01
1.056900e+01 , 2.572149e+01 , 5.127106e-03 , 1.200000e+01
1.057000e+01 , 2.572191e+01 , 5.123418e-03 , 1.200000e+01
1.057100e+01 , 2.572233e+01 , 5.119732e-03 , 1.200000e+01
1.057200e+01 , 2.572275e+01 , 5.116050e-03 , 1.200000e+01
1.057300e+01 , 2.572316e+01 , 5.112370e-03 , 1.200000e+01
1.057400e+01 , 2.572358e+01 , 5.108693e-03 , 1.200000e+01
1.057500e+01 , 2.572400e+01 , 5.105018e-03 , 1.200000e+01
1.057600e+01 , 2.572442e+01 , 5.101347e-03 , 1.200000e+01
1.057700e+01 , 2.572484e+01 , 5.097678e-03 , 1.200000e+01
1.057800e+01 , 2.572525e+01 , 5.094011e-03 , 1.200000e+01
1.057900e+01 , 2.572567e+01 , 5.090348e-03 , 1.200000e+01
1.058000e+01 , 2.572609e+01 , 5.086687e-03 , 1.200000e+01
1.058100e+01 , 2.572650e+01 , 5.083029e-03 , 1.200000e+01
1.058200e+01 , 2.572692e+01 , 5.079373e-03 , 1.200000e+01
1.058300e+01 , 2.572733e+01 , 5.075720e-03 , 1.200000e+01
1.058400e+01 , 2.572775e+01 , 5.072070e-03 , 1.200000e+01
1.058500e+01 , 2.572816e+01 , 5.068423e-03 , 1.200000e+01
1.058600e+01 , 2.572858e+01 , 5.064778e-03 , 1.200000e+01
1.058700e+01 , 2.572899e+01 , 5.061136e-03 , 1.200000e+01
1.058800e+01 , 2.572941e+01 , 5.057497e-03 , 1.200000e+01
1.058900e+01 , 2.572982e+01 , 5.053860e-03 , 1.200000e+01
1.059000e+01 , 2.573023e+01 , 5.050226e-03 , 1.200000e+01
1.059100e+01 , 2.573065e+01 , 5.046595e-03 , 1.200000e+01
1.059200e+01 , 2.573106e+01 , 5.042966e-03 , 1.200000e+01
1.059300e+01 , 2.573147e+01 , 5.039340e-03 , 1.200000e+01
1.059400e+01 , 2.573188e+01 , 5.035717e-03 , 1.200000e+01
1.059500e+01 , 2.573230e+01 , 5.032096e-03 , 1.200000e+01
1.059600e+01 , 2.573271e+01 , 5.028479e-03 , 1.200000e+01
1.059700e+01 , 2.573312e+01 , 5.024863e-03 , 1.200000e+01
1.059800e+01 , 2.573353e+01 , 5.021251e-03 , 1.200000e+01
1.059900e+01 , 2.573394e+01 , 5.017641e-03 , 1.200000e+01
1.060000e+01 , 2.573435e+01 , 5.014034e-03 , 1.200000e+01
1.060100e+01 , 2.573476e+01 , 5.010429e-03 , 1.200000e+01
1.060200e+01 , 2.573517e+01 , 5.006827e-03 , 1.200000e+01
1.060300e+01 , 2.573558e+01 , 5.003228e-03 , 1.200000e+01
1.060400e+01 , 2.573599e+01 , 4.999631e-03 , 1.200000e+01
1.060500e+01 , 2.573640e+01 , 4.996037e-03 , 1.200000e+01
1.060600e+01 , 2.573681e+01 , 4.992446e-03 , 1.200000e+01
1.060700e+01 , 2.573722e+01 , 4.988857e-03 , 1.200000e+01
1.060800e+01 , 2.573762e+01 , 4.985271e-03 , 1.200000e+01
1.060900e+01 , 2.573803e+01 , 4.981688e-03 , 1.200000e+01
1.061000e+01 , 2.573844e+01 , 4.978107e-03 , 1.200000e+01
1.061100e+01 , 2.573885e+01 , 4.974529e-03 , 1.200000e+01
1.061200e+01 , 2.573925e+01 , 4.970954e-03 , 1.200000e+01
1.061300e+01 , 2.573966e+01 , 4.967381e-03 , 1.200000e+01
1.061400e+01 , 2.574007e+01 , 4.963811e-03 , 1.200000e+01
1.061500e+01 , 2.574047e+01 , 4.960243e-03 , 1.200000e+01
1.061600e+01 , 2.574088e+01 , 4.956678e-03 , 1.200000e+01
1.061700e+01 , 2.574128e+01 , 4.953116e-03 , 1.200000e+01
1.061800e+01 , 2.574169e+01 , 4.949556e-03 , 1.200000e+01
1.061900e+01 , 2.574210e+01 , 4.945999e-03 , 1.200000e+01
1.062000e+01 , 2.574250e+01 , 4.942445e-03 , 1.200000e+01
1.062100e+01 , 2.574290e+01 , 4.938893e-03 , 1.200000e+01
1.062200e+01 , 2.574331e+01 , 4.935344e-03 , 1.200000e+01
1.062300e+01 , 2.574371e+01 , 4.931797e-03 , 1.198307e+01
1.062400e+01 , 2.574412e+01 , 4.928254e-03 , 1.195395e+01
1.062500e+01 , 2.574452e+01 , 4.924712e-03 , 1.192484e+01
1.062600e+01 , 2.574492e+01 , 4.921013e-03 , 1.189615e+01
1.062700e+01 , 2.574532e+01 , 4.916889e-03 , 1.186850e+01
1.062800e+01 , 2.574573e+01 , 4.912087e-03 , 1.184250e+01
1.062900e+01 , 2.574613e+01 , 4.906375e-03 , 1.181871e+01
1.063000e+01 , 2.574653e+01 , 4.899542e-03 , 1.179765e+01
1.063100e+01 , 2.574693e+01 , 4.891406e-03 , 1.177977e+01
1.063200e+01 , 2.574733e+01 , 4.881816e-03 , 1.176542e+01
1.063300e+01 , 2.574773e+01 , 4.870657e-03 , 1.175491e+01
1.063400e+01 , 2.574813e+01 , 4.857850e-03 , 1.174842e+01
1.063500e+01 , 2.574852e+01 , 4.843356e-03 , 1.174607e+01
1.063600e+01 , 2.574892e+01 , 4.827175e-03 , 1.174786e+01
1.063700e+01 , 2.574931e+01 , 4.809347e-03 , 1.175373e+01
1.063800e+01 , 2.574971e+01 , 4.789948e-03 , 1.176349e+01
1.063900e+01 , 2.575010e+01 , 4.769091e-03 , 1.177688e+01
1.064000e+01 , 2.575048e+01 , 4.746923e-03 , 1.179358e+01
1.064100e+01 , 2.575087e+01 , 4.723619e-03 , 1.181316e+01
1.064200e+01 , 2.575126e+01 , 4.699379e-03 , 1.183516e+01
1.064300e+01 , 2.575164e+01 , 4.674426e-03 , 1.185905e+01
1.064400e+01 , 2.575202e+01 , 4.648996e-03 , 1.188428e+01
1.064500e+01 , 2.575240e+01 , 4.623337e-03 , 1.191024e+01
1.064600e+01 , 2.575278e+01 , 4.597699e-03 , 1.193635e+01
1.064700e+01 , 2.575315e+01 , 4.572333e-03 , 1.196201e+01
1.064800e+01 , 2.575352e+01 , 4.547483e-03 , 1.198663e+01
1.064900e+01 , 2.575389e+01 , 4.523377e-03 , 1.200000e+01
1.065000e+01 , 2.575426e+01 , 4.500230e-03 , 1.200000e+01
1.065100e+01 , 2.575463e+01 , 4.478233e-03 , 1.200000e+01
1.065200e+01 , 2.575500e+01 , 4.457458e-03 , 1.200000e+01
1.065300e+01 , 2.575536e+01 , 4.437847e-03 , 1.200000e+01
1.065400e+01 , 2.575572e+01 , 4.419345e-03 , 1.200000e+01
1.065500e+01 , 2.575608e+01 , 4.401899e-03 , 1.200000e+01
1.065600e+01 , 2.575644e+01 , 4.385456e-03 , 1.200000e+01
1.065700e+01 , 2.575680e+01 , 4.369970e-03 , 1.200000e+01
1.065800e+01 , 2.575716e+01 , 4.355393e-03 , 1.200000e+01
1.065900e+01 , 2.575751e+01 , 4.341682e-03 , 1.200000e+01
1.066000e+01 , 2.575787e+01 , 4.328793e-03 , 1.200000e+01
1.066100e+01 , 2.575822e+01 , 4.316688e-03 , 1.200000e+01
1.066200e+01 , 2.575857e+01 , 4.305326e-03 , 1.200000e+01
1.066300e+01 , 2.575893e+01 , 4.294672e-03 , 1.200000e+01
1.066400e+01 , 2.575928e+01 , 4.284690e-03 , 1.200000e+01
1.066500e+01 , 2.575963e+01 , 4.275347e-03 , 1.200000e+01
1.066600e+01 , 2.575998e+01 , 4.266610e-03 , 1.200000e+01
1.066700e+01 , 2.576033e+01 , 4.258450e-03 , 1.200000e+01
1.066800e+01 , 2.576068e+01 , 4.250837e-03 , 1.200000e+01
1.066900e+01 , 2.576102e+01 , 4.243743e-03 , 1.200000e+01
1.067000e+01 , 2.576137e+01 , 4.237142e-03 , 1.199693e+01
1.067100e+01 , 2.576172e+01 , 4.231008e-03 , 1.197928e+01
1.067200e+01 , 2.576206e+01 , 4.225318e-03 , 1.196063e+01
1.067300e+01 , 2.576241e+01 , 4.220018e-03 , 1.194108e+01
1.067400e+01 , 2.576276e+01 , 4.214922e-03 , 1.192108e+01
1.067500e+01 , 2.576310e+01 , 4.209842e-03 , 1.190109e+01
1.067600e+01 , 2.576345e+01 , 4.204594e-03 , 1.188153e+01
1.067700e+01 , 2.576379e+01 , 4.198998e-03 , 1.186285e+01
1.067800e+01 , 2.576413e+01 , 4.192887e-03 , 1.184544e+01
1.067900e+01 , 2.576448e+01 , 4.186106e-03 , 1.182969e+01
1.068000e+01 , 2.576482e+01 , 4.178515e-03 , 1.181593e+01
1.068100e+01 , 2.576516e+01 , 4.170000e-03 , 1.180444e+01
1.068200e+01 , 2.576550e+01 , 4.160463e-03 , 1.179546e+01
1.068300e+01 , 2.576584e+01 , 4.149837e-03 , 1.178916e+01
1.068400e+01 , 2.576618e+01 , 4.138075e-03 , 1.178567e+01
1.068500e+01 , 2.576652e+01 , 4.125162e-03 , 1.178502e+01
1.068600e+01 , 2.576686e+01 , 4.111108e-03 , 1.178721e+01
1.068700e+01 , 2.576720e+01 , 4.095947e-03 , 1.179215e+01
1.068800e+01 , 2.576753e+01 , 4.079743e-03 , 1.179970e+01
1.068900e+01 , 2.576786e+01 , 4.062582e-03 , 1.180968e+01
1.069000e+01 , 2.576819e+01 , 4.044570e-03 , 1.182182e+01
1.069100e+01 , 2.576852e+01 , 4.025836e-03 , 1.183583e+01
1.069200e+01 , 2.576885e+01 , 4.006522e-03 , 1.185137e+01
1.069300e+01 , 2.576918e+01 , 3.986785e-03 , 1.186807e+01
1.069400e+01 , 2.576951e+01 , 3.966791e-03 , 1.188554e+01
1.069500e+01 , 2.576983e+01 , 3.946709e-03 , 1.190337e+01
1.069600e+01 , 2.577015e+01 , 3.926712e-03 , 1.192115e+01
1.069700e+01 , 2.577047e+01 , 3.906972e-03 , 1.193848e+01
1.069800e+01 , 2.577079e+01 , 3.887650e-03 , 1.195494e+01
1.069900e+01 , 2.577111e+01 , 3.868902e-03 , 1.197018e+01
1.070000e+01 , 2.577143e+01 , 3.850869e-03 , 1.198386e+01
1.070100e+01 , 2.577174e+01 , 3.833675e-03 , 1.199566e+01
1.070200e+01 , 2.577205e+01 , 3.817426e-03 , 1.200000e+01
1.070300e+01 , 2.577236e+01 , 3.802205e-03 , 1.200000e+01
1.070400e+01 , 2.577268e+01 , 3.788076e-03 , 1.200000e+01
1.070500e+01 , 2.577299e+01 , 3.775023e-03 , 1.200000e+01
1.070600e+01 , 2.577329e+01 , 3.762994e-03 , 1.200000e+01
1.070700e+01 , 2.577360e+01 , 3.751936e-03 , 1.200000e+01
1.070800e+01 , 2.577391e+01 , 3.741800e-03 , 1.200000e+01
1.070900e+01 , 2.577422e+01 , 3.732538e-03 , 1.200000e+01
1.071000e+01 , 2.577452e+01 , 3.724107e-03 , 1.199860e+01
1.071100e+01 , 2.577483e+01 , 3.716463e-03 , 1.198848e+01
1.071200e+01 , 2.577513e+01 , 3.709564e-03 , 1.197664e+01
1.071300e+01 , 2.577543e+01 , 3.703360e-03 , 1.196319e+01
1.071400e+01 , 2.577574e+01 , 3.697717e-03 , 1.194845e+01
1.071500e+01 , 2.577604e+01 , 3.692493e-03 , 1.193274e+01
1.071600e+01 , 2.577634e+01 , 3.687540e-03 , 1.191642e+01
1.071700e+01 , 2.577665e+01 , 3.682704e-03 , 1.189985e+01
1.071800e+01 , 2.577695e+01 , 3.677831e-03 , 1.188342e+01
1.071900e+01 , 2.577725e+01 , 3.672771e-03 , 1.186747e+01
1.072000e+01 , 2.577755e+01 , 3.667377e-03 , 1.185236e+01
1.072100e+01 , 2.577785e+01 , 3.661514e-03 , 1.183841e+01
1.072200e+01 , 2.577815e+01 , 3.655060e-03 , 1.182593e+01
1.072300e+01 , 2.577845e+01 , 3.647906e-03 , 1.181517e+01
1.072400e+01 , 2.577875e+01 , 3.639962e-03 , 1.180636e+01
1.072500e+01 , 2.577905e+01 , 3.631156e-03 , 1.179967e+01
1.072600e+01 , 2.577934e+01 , 3.621438e-03 , 1.179524e+01
1.072700e+01 , 2.577964e+01 , 3.610778e-03 , 1.179314e+01
1.072800e+01 , 2.577994e+01 , 3.599171e-03 , 1.179339e+01
1.072900e+01 , 2.578023e+01 , 3.586632e-03 , 1.179597e+01
1.073000e+01 , 2.578052e+01 , 3.573198e-03 , 1.180078e+01
1.073100e+01 , 2.578082e+01 , 3.558928e-03 , 1.180770e+01
1.073200e+01 , 2.578111e+01 , 3.543899e-03 , 1.181655e+01
1.073300e+01 , 2.578140e+01 , 3.528204e-03 , 1.182711e+01
1.073400e+01 , 2.578169e+01 , 3.511955e-03 , 1.183912e+01
1.073500e+01 , 2.578197e+01 , 3.495273e-03 , 1.185229e+01
1.073600e+01 , 2.578226e+01 , 3.478290e-03 , 1.186631e+01
1.073700e+01 , 2.578254e+01 , 3.461144e-03 , 1.188085e+01
1.073800e+01 , 2.578283e+01 , 3.443977e-03 , 1.189557e+01
1.073900e+01 , 2.578311e+01 , 3.426931e-03 , 1.191013e+01
1.074000e+01 , 2.578339e+01 , 3.410144e-03 , 1.192420e+01
1.074100e+01 , 2.578367e+01 , 3.393750e-03 , 1.193746e+01
1.074200e+01 , 2.578394e+01 , 3.377872e-03 , 1.194961e+01
1.074300e+01 , 2.578422e+01 , 3.362623e-03 , 1.196037e+01
